video_name,action_class_00,action_class_01,action_class_02,action_class_03,action_class_04,action_class_05,action_class_06,action_class_07,action_class_08,action_class_09,action_class_10,action_class_11,action_class_12,action_class_13,action_class_14,action_class_15,action_class_16,action_class_17,action_class_18,action_class_19,action_class_20,action_class_21,action_class_22,action_class_23,action_class_24,action_class_25,action_class_26,action_class_27,action_class_28,action_class_29,action_class_30,action_class_31,action_class_32,action_class_33,action_class_34,action_class_35,action_class_36,action_class_37,action_class_38,action_class_39,action_class_40,action_class_41,action_class_42,action_class_43,action_class_44,action_class_45,action_class_46,action_class_47,action_class_48,action_class_49,action_class_50,action_class_51
300_t1_20231027,0.0,0.0,0.0,0.0,0.003294088940401391,0.003294088940401391,0.0016470444702006955,0.0,0.15976331360946747,0.0741170011590313,0.22070395900689319,0.0,0.0016470444702006955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3705850057951565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16305740254986886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003294088940401391,0.0
303_t1_20231122,0.0,0.0,0.0,0.0,0.0,0.034545454545454546,0.0018181818181818182,0.0,0.045454545454545456,0.16363636363636364,0.2545454545454545,0.0018181818181818182,0.0018181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20363636363636362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28727272727272724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005454545454545454,0.0
306_t1_20231117,0.0,0.0,0.0,0.0,0.01075268817204301,0.00921658986175115,0.0,0.0,0.26574500768049153,0.012288786482334868,0.27649769585253453,0.0,0.004608294930875575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2642089093701997,0.003072196620583717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1075268817204301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046082949308755755,0.0
308_t1_20231004,0.0,0.0,0.0,0.0,0.0022172949002217295,0.0,0.0,0.0,0.02660753880266075,0.04212860310421286,0.802660753880266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08869179600886919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0376940133037694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310_t1_20231107,0.0,0.0,0.0,0.0,0.0031992837817377507,0.015996418908688755,0.0,0.0,0.11357457425169017,0.052788182398672896,0.34872193220941483,0.0015996418908688754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2863358984655287,0.0063985675634755015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12477206748777228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015996418908688754,0.046389614835197386,0.0
312_t1_20231023,0.0,0.0,0.0,0.0,0.0017841671683872008,0.06601418523032643,0.0017841671683872008,0.0,0.1873375526806561,0.008920835841936006,0.13916503913420167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09991336142968324,0.0035683343367744016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1534383764812993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3389917619935682,0.0
315_t1_20231102,0.0,0.0,0.0,0.0,0.0029003497129489273,0.03915472112481052,0.0014501748564744637,0.0,0.05655681940250408,0.0754090925366721,0.39734791067400305,0.0014501748564744637,0.005800699425897855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22332692789706737,0.004350524569423391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19287325591110366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318_t1_20231121,0.0,0.0,0.0,0.0,0.002087790293063897,0.02505348351676676,0.0,0.0,0.09186277289481146,0.17119880403123952,0.44261154212954607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060545918498853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20042786813413407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00626337087919169,0.0
320_t1_20231127,0.0,0.0,0.0,0.0,0.010498687664041995,0.11811023622047244,0.013123359580052493,0.0,0.010498687664041995,0.14698162729658792,0.028871391076115485,0.0026246719160104987,0.023622047244094484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026246719160104987,0.04986876640419948,0.010498687664041995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5826771653543307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
321_t1_20231121,0.0,0.0,0.0,0.0,0.006031497821959119,0.0075393722774489,0.0,0.0,0.012062995643918238,0.0030157489109795595,0.18245280911426334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5986261588294426,0.0015078744554897798,0.0015078744554897798,0.012062995643918238,0.0,0.0,0.0,0.0,0.0,0.006031497821959119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028649614654305818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006031497821959119,0.1357087009940802,0.0
324_t1_20231114,0.0,0.0,0.0,0.0,0.004011870513989954,0.07522257213731164,0.0,0.0,0.4533413680808647,0.040118705139899534,0.11333534202021618,0.0,0.002005935256994977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17251043210156802,0.009026708656477395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07321663688031665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010029676284974884,0.0,0.05716915482435684,0.0
325_t1_20240125,0.0,0.0,0.0,0.0,0.0021551724137931034,0.023706896551724137,0.0010775862068965517,0.0,0.028017241379310342,0.19288793103448273,0.27370689655172414,0.005387931034482758,0.0010775862068965517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2801724137931034,0.0032327586206896547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18857758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
327_t1_20231128,0.0,0.0,0.0,0.0,0.002677376171352075,0.0107095046854083,0.0,0.0,0.10441767068273092,0.013386880856760375,0.14859437751004015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13788487282463185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19946452476572957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3828647925033467,0.0
337_t1_20231207,0.0,0.0,0.0,0.0,0.005208333333333333,0.033854166666666664,0.0,0.0,0.15625,0.05989583333333333,0.5833333333333333,0.0026041666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026041666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13281249999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338_t1_20231208,0.0,0.0,0.0,0.0,0.0,0.018112971272678483,0.0,0.0,0.2246008437812132,0.13403598741782077,0.37674980247171247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05071631956349975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18837490123585623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010867782763607088,0.0
350_t1_20231117,0.0,0.0,0.0,0.0,0.003204578723179786,0.017625182977488822,0.0,0.0,0.033648076593387755,0.09293278297221379,0.495107412731277,0.001602289361589893,0.004806868084769679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0656938638251856,0.001602289361589893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2836052170014111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001602289361589893,0.0
371_t1_20231123,0.0,0.0,0.0,0.0,0.0006626905235255136,0.44201457919151754,0.0026507620941020544,0.0006626905235255136,0.0026507620941020544,0.0828363154406892,0.04705102717031147,0.003313452617627568,0.031146454605699137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033797216699801194,0.019880715705765408,0.02054340622929092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3127899271040424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
385_t1_20231206,0.0,0.0,0.0,0.0,0.0,0.019417475728155338,0.0,0.0,0.18723994452149792,0.1567267683772538,0.16782246879334256,0.009708737864077669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23717059639389734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21497919556171982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006934812760055478,0.0
386_t1_20231124,0.0,0.0,0.0,0.0,0.0018315018315018313,0.07142857142857141,0.0018315018315018313,0.0,0.0586080586080586,0.2106227106227106,0.08241758241758242,0.043956043956043946,0.012820512820512818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2362637362637362,0.021978021978021973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2582417582417582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
389_t1_20231108,0.0,0.0,0.0,0.0,0.0007999999999999999,0.004,0.0,0.0,0.20639999999999997,0.0208,0.3568,0.0,0.0015999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0
399_t1_20240417,0.0,0.0,0.0,0.0,0.0,0.07003257328990228,0.042345276872964174,0.0,0.011400651465798045,0.0732899022801303,0.1970684039087948,0.006514657980456026,0.004885993485342019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016286644951140066,0.06351791530944625,0.003257328990228013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5260586319218241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
416_t1_20231103,0.0,0.0,0.0,0.0,0.0033840397729118987,0.03158437121384439,0.0,0.0,0.004512053030549199,0.16920198864559496,0.2707231818329519,0.0033840397729118987,0.0011280132576372997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022560265152745994,0.08572900758043478,0.0033840397729118987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42526099812926194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
417_t1_20231031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004573170731707316,0.9878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007621951219512195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
418_t1_20231116,0.0,0.0,0.0,0.0,0.0,0.0046511627906976735,0.0,0.0,0.009302325581395347,0.06511627906976744,0.703875968992248,0.0,0.0015503875968992248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015503875968992248,0.10232558139534884,0.0015503875968992248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11007751937984496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
430_t1_20231206,0.0,0.0,0.0,0.0,0.0010256410256410256,0.0,0.0,0.0,0.012307692307692306,0.2153846153846154,0.09128205128205127,0.01846153846153846,0.0020512820512820513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1158974358974359,0.0020512820512820513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5415384615384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
438_t1_20231211,0.0,0.0,0.0,0.0,0.0007478349715945811,0.048609273153647777,0.0,0.0,0.17873255821110487,0.05683545784118817,0.2176199767340231,0.0007478349715945811,0.0014956699431891622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007478349715945811,0.1705063735235645,0.005234844801162068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31708202795610235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002243504914783743,0.0
439_t1_20240206,0.0,0.0,0.0,0.0,0.010037641154328732,0.056461731493099125,0.018820577164366373,0.0,0.07026348808030113,0.08155583437892096,0.562107904642409,0.0012547051442910915,0.0012547051442910915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11794228356336262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07904642409033877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012547051442910915,0.0
444_t1_20231212,0.0,0.0,0.0,0.0,0.0,0.0038022813688212923,0.0,0.0,0.013307984790874522,0.13498098859315588,0.3365019011406844,0.0,0.0019011406844106462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2927756653992395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21673003802281365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
447_t1_20231211,0.0,0.0,0.0,0.0,0.0,0.001594896331738437,0.0,0.0,0.07496012759170655,0.02711323763955343,0.49122807017543857,0.001594896331738437,0.001594896331738437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2105263157894737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13556618819776714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0558213716108453,0.0
453_t1_20240119,0.0,0.0,0.0,0.0,0.0,0.0038151958885899997,0.0,0.0,0.0038151958885899997,0.13353185610065,0.30140047519860996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08647777347470666,0.0025434639257266665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46926909429657004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
459_t1_20240124,0.0,0.0,0.0,0.0,0.0014749262536873156,0.0014749262536873156,0.0,0.0,0.0014749262536873156,0.016224188790560472,0.5943952802359881,0.004424778761061946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03392330383480825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3466076696165192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460_t1_20240108,0.0,0.0,0.0,0.0,0.002413060316577625,0.012065301582888125,0.0,0.0,0.096522412663105,0.04343508569839725,0.6298087426267601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012065301582888125,0.1254791364620365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05308732696470775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026543663482353874,0.0
467_t1_20231212,0.0,0.0,0.0,0.0,0.0,0.006142506142506143,0.0,0.0,0.05896805896805896,0.004914004914004914,0.687960687960688,0.0,0.0012285012285012285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17444717444717447,0.0085995085995086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03194103194103194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0257985257985258,0.0
469_t1_20231129,0.0,0.0,0.0,0.0,0.0028653295128939827,0.0,0.0,0.0,0.03438395415472779,0.03151862464183381,0.5501432664756446,0.0,0.0028653295128939827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13753581661891115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23782234957020054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028653295128939827,0.0
471_t1_20240109,0.0,0.0,0.0,0.0,0.0,0.008830022075055188,0.0,0.0,0.1280353200883002,0.057395143487858714,0.3543046357615894,0.0,0.0011037527593818985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3013245033112582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1456953642384106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003311258278145695,0.0
472_t1_20240108,0.0,0.0,0.0,0.0,0.0,0.04129779837775203,0.001877172653534183,0.0,0.026280417149478562,0.15580533024333718,0.33601390498261874,0.005631517960602549,0.005631517960602549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001877172653534183,0.15768250289687138,0.001877172653534183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2646813441483198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001877172653534183,0.0
476_t1_20240112_1,0.0,0.0,0.0,0.0,0.007792207792207791,0.023376623376623374,0.0,0.0,0.023376623376623374,0.1701298701298701,0.45194805194805193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10649350649350649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21168831168831168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005194805194805195,0.0
476_t1_20240119_2,0.0,0.0,0.0,0.0,0.0,0.013736263736263736,0.0,0.0,0.010989010989010988,0.01648351648351648,0.15934065934065933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17857142857142858,0.030219780219780217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5906593406593407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
482_t1_20240124,0.0,0.0,0.0,0.0,0.010037641154328732,0.037641154328732745,0.0012547051442910915,0.0,0.10037641154328733,0.018820577164366373,0.3588456712672522,0.0,0.0037641154328732743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037641154328732743,0.08406524466750313,0.01756587202007528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22961104140526975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012547051442910915,0.1329987452948557,0.0
498_t1_20240430,0.0,0.0,0.0,0.0,0.0014224751066856329,0.018492176386913226,0.0,0.0,0.049786628733997154,0.021337126600284494,0.17069701280227595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11379800853485064,0.005689900426742531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6017069701280227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017069701280227594,0.0
502_t1_20240308,0.0,0.0,0.0,0.0,0.001091703056768559,0.002183406113537118,0.0,0.0,0.1965065502183406,0.06768558951965065,0.25109170305676853,0.012008733624454147,0.0032751091703056763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37117903930131,0.012008733624454147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08296943231441048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507_t1_20240122,0.0,0.0,0.0,0.0,0.0008431703204047217,0.043844856661045525,0.0016863406408094434,0.0,0.230185497470489,0.030354131534569978,0.34485666104553114,0.0008431703204047217,0.0025295109612141647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14418212478920742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.193929173693086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006745362563237774,0.0
511_t1_20230209,0.0,0.0,0.0,0.0,0.020682523267838676,0.4581178903826267,0.0,0.0,0.004136504653567736,0.32885211995863495,0.019648397104446744,0.0,0.001034126163391934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009307135470527403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15822130299896586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
512_t1_20240131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031602356521399865,0.014221060434629939,0.0015801178260699932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.241758027388709,0.0015801178260699932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3665873356482384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3713276891264485,0.0
516_t1_20240206,0.0,0.0,0.0,0.0,0.02385306881587105,0.02761934283942963,0.0,0.0,0.0477061376317421,0.007532548047117172,0.05147241165530068,0.013809671419714816,0.007532548047117172,0.0025108493490390575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003766274023558586,0.4306106633601983,0.015065096094234344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2736825790452573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012554246745195288,0.0,0.09415685058896467,0.0
518_t1_20240207,0.0,0.0,0.0,0.0,0.001281949829864683,0.010255598638917464,0.0,0.0,0.22049537073672548,0.015383397958376194,0.469193637730474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14101448128511515,0.005127799319458732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666139115296352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07178919047242224,0.0
535_t1_20240220,0.0,0.0,0.0,0.0,0.01833270463975858,0.023973536836607374,0.0,0.0014102080492121986,0.0944839392972173,0.05499811391927575,0.15230246931491745,0.01692249659054638,0.004230624147636595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2665293213011055,0.007051040246060993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2975538983837739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06345936221454894,0.0
536_t1_20240221,0.0,0.0,0.0,0.0,0.0,0.011904761904761904,0.0,0.0,0.10476190476190475,0.13809523809523808,0.4619047619047619,0.007142857142857142,0.007142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09285714285714285,0.011904761904761904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15238095238095237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023809523809523807,0.009523809523809523,0.0
537_t1_20240223,0.0,0.0,0.0,0.0,0.009900990099009901,0.0019801980198019802,0.0,0.0,0.12871287128712872,0.07524752475247524,0.42376237623762375,0.0,0.0019801980198019802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18811881188118812,0.0039603960396039604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15841584158415842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007920792079207921,0.0
538_t1_20240318,0.0,0.0,0.0,0.0,0.002372016067236406,0.08302056235327421,0.001186008033618203,0.007116048201709218,0.010674072302563826,0.21466745408489474,0.24787567902620442,0.005930040168091015,0.01541810443703664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0403242731430189,0.12927487566438414,0.02846419280683687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20755140588318555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007116048201709218,0.0
540_t1_20240304,0.0,0.0,0.0,0.0,0.0,0.0037858133266860886,0.0,0.0,0.006309688877810148,0.018929066633430445,0.763472354215028,0.006309688877810148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08202595541153193,0.007571626653372177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11231246202502064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
